kegg_id,median_MDA,quantile_25,quantile_75,gene_name,pathways,kegg_orthologs
K01044,0,0,0,CES1,Drug metabolism - other enzymes_Metabolic pathways_,ko00983_ko01100_
K01046,0,0,2.7755575615628914e-17,"lip, TGL2",Glycerolipid metabolism_Metabolic pathways_,ko00561_ko01100_
K01048,0,-0.24043315604904678,0,pldB,Glycerophospholipid metabolism_,ko00564_
K01051,0,-0.05592278245352651,0,E3.1.1.11,Pentose and glucuronate interconversions_Metabolic pathways_,ko00040_ko01100_
K01053,0,0,0,"E3.1.1.17, gnl, RGN",Pentose phosphate pathway_Ascorbate and aldarate metabolism_Caprolactam degradation_Metabolic pathways_Biosynthesis of secondary metabolites_Microbial metabolism in diverse environments_Biosynthesis of antibiotics_Carbon metabolism_Degradation of aromatic compounds_,ko00030_ko00053_ko00930_ko01100_ko01110_ko01120_ko01130_ko01200_ko01220_
K01054,0,0,0.014097276159635342,MGLL,Glycerolipid metabolism_Metabolic pathways_Retrograde endocannabinoid signaling_Regulation of lipolysis in adipocytes_,ko00561_ko01100_ko04723_ko04923_
K01055,0,0,0,pcaD,Benzoate degradation_Metabolic pathways_Microbial metabolism in diverse environments_Degradation of aromatic compounds_,ko00362_ko01100_ko01120_ko01220_
K01056,0,0,0,"PTH1, pth, spoVC",_,_
K01057,0,0,0.0027225554877161606,"PGLS, pgl, devB",Pentose phosphate pathway_Metabolic pathways_Biosynthesis of secondary metabolites_Microbial metabolism in diverse environments_Biosynthesis of antibiotics_Carbon metabolism_,ko00030_ko01100_ko01110_ko01120_ko01130_ko01200_
K01058,0,0,0,pldA,Glycerophospholipid metabolism_Ether lipid metabolism_Arachidonic acid metabolism_Linoleic acid metabolism_alpha-Linolenic acid metabolism_Metabolic pathways_Biosynthesis of secondary metabolites_,ko00564_ko00565_ko00590_ko00591_ko00592_ko01100_ko01110_
K01060,0,-0.0061259204076838936,0,cah,Penicillin and cephalosporin biosynthesis_Biosynthesis of antibiotics_,ko00311_ko01130_
K01061,0,0,0,E3.1.1.45,Chlorocyclohexane and chlorobenzene degradation_Fluorobenzoate degradation_Toluene degradation_Metabolic pathways_Biosynthesis of secondary metabolites_Microbial metabolism in diverse environments_Biosynthesis of antibiotics_,ko00361_ko00364_ko00623_ko01100_ko01110_ko01120_ko01130_
K01066,0,0,0,aes,_,_
K01067,0,-1.1102230246251565e-16,0,"E3.1.2.1, ACH1",Pyruvate metabolism_,ko00620_
K01069,0,0,0,"gloB, HAGH",Pyruvate metabolism_,ko00620_
K01070,0,0,0,"frmB, ESD, fghA",Methane metabolism_Microbial metabolism in diverse environments_Carbon metabolism_,ko00680_ko01120_ko01200_
K01071,0,0,0,MCH,Fatty acid biosynthesis_Metabolic pathways_,ko00061_ko01100_
K01073,0,0,0,E3.1.2.20,_,_
K01075,0,0,0,E3.1.2.23,Ubiquinone and other terpenoid-quinone biosynthesis_Benzoate degradation_Metabolic pathways_Biosynthesis of secondary metabolites_Microbial metabolism in diverse environments_,ko00130_ko00362_ko01100_ko01110_ko01120_
K01076,0,0,0,NA,NA,NA
K01077,0,0,0,"E3.1.3.1, phoA, phoB",Thiamine metabolism_Folate biosynthesis_Metabolic pathways_Two-component system_,ko00730_ko00790_ko01100_ko02020_
K01078,0,0,0,PHO,Thiamine metabolism_Riboflavin metabolism_Metabolic pathways_,ko00730_ko00740_ko01100_
K01079,0,0,0,"serB, PSPH","Glycine, serine and threonine metabolism_Methane metabolism_Metabolic pathways_Microbial metabolism in diverse environments_Biosynthesis of antibiotics_Carbon metabolism_Biosynthesis of amino acids_",ko00260_ko00680_ko01100_ko01120_ko01130_ko01200_ko01230_
K01081,0,0,0.00583870219434568,E3.1.3.5,Purine metabolism_Pyrimidine metabolism_Nicotinate and nicotinamide metabolism_Metabolic pathways_Biosynthesis of secondary metabolites_,ko00230_ko00240_ko00760_ko01100_ko01110_
K01082,0,0,0,"cysQ, MET22, BPNT1",Sulfur metabolism_Metabolic pathways_Microbial metabolism in diverse environments_Biosynthesis of antibiotics_,ko00920_ko01100_ko01120_ko01130_
K01083,0,0,0,E3.1.3.8,Inositol phosphate metabolism_,ko00562_
K01087,0,0,0,otsB,Starch and sucrose metabolism_Metabolic pathways_,ko00500_ko01100_
K01089,0,0,0,hisB,Histidine metabolism_Metabolic pathways_Biosynthesis of secondary metabolites_Biosynthesis of amino acids_,ko00340_ko01100_ko01110_ko01230_
K01090,0,0,0,E3.1.3.16,_,_
K01091,0,0,0,gph,Glyoxylate and dicarboxylate metabolism_Metabolic pathways_Biosynthesis of secondary metabolites_Biosynthesis of antibiotics_,ko00630_ko01100_ko01110_ko01130_
K01092,0,0,0,"E3.1.3.25, IMPA, suhB",Streptomycin biosynthesis_Inositol phosphate metabolism_Metabolic pathways_Phosphatidylinositol signaling system_,ko00521_ko00562_ko01100_ko04070_
K01093,0,0,0,appA,Inositol phosphate metabolism_Riboflavin metabolism_Metabolic pathways_,ko00562_ko00740_ko01100_
K01095,0,0,0,pgpA,Glycerophospholipid metabolism_Metabolic pathways_,ko00564_ko01100_
K01096,0,0,0.2879018338307068,pgpB,Glycerophospholipid metabolism_Metabolic pathways_,ko00564_ko01100_
K01101,0,-0.48377672916442827,0,E3.1.3.41,Aminobenzoate degradation_Microbial metabolism in diverse environments_,ko00627_ko01120_
K01103,0,-0.01386012352584245,0,PFKFB3,Fructose and mannose metabolism_HIF-1 signaling pathway_AMPK signaling pathway_,ko00051_ko04066_ko04152_
K01104,0,0,0,E3.1.3.48,_,_
K01112,0,0,0.006593507661236432,PHPT1,_,_
K01113,0,0,0.1324653608436872,phoD,Folate biosynthesis_Metabolic pathways_Two-component system_,ko00790_ko01100_ko02020_
K01114,0,0,0,plc,Inositol phosphate metabolism_Glycerophospholipid metabolism_Ether lipid metabolism_Metabolic pathways_Biosynthesis of secondary metabolites_Quorum sensing_Thyroid hormone signaling pathway_,ko00562_ko00564_ko00565_ko01100_ko01110_ko02024_ko04919_
K01118,0,0,0,"acpD, azoR",_,_
K01119,0,0,0,cpdB,Purine metabolism_Pyrimidine metabolism_,ko00230_ko00240_
K01120,0,-0.13163194043724563,0.1224893957711845,cpdP,Purine metabolism_,ko00230_
K01126,0,0,0,"E3.1.4.46, glpQ, ugpQ",Glycerophospholipid metabolism_,ko00564_
K01129,0,0,0,dgt,Purine metabolism_,ko00230_
K01130,0,0,0,"E3.1.6.1, aslA",Steroid hormone biosynthesis_Sphingolipid metabolism_,ko00140_ko00600_
K01133,0,0,0,betC,_,_
K01134,0,0,1.1102230246251565e-16,ARSA,Sphingolipid metabolism_Lysosome_,ko00600_ko04142_
K01135,0,-0.011905385230410001,0.27033410896187143,ARSB,Glycosaminoglycan degradation_Metabolic pathways_Lysosome_,ko00531_ko01100_ko04142_
K01136,0,0,0,IDS,Glycosaminoglycan degradation_Metabolic pathways_Lysosome_,ko00531_ko01100_ko04142_
K01137,0,-1.1102230246251565e-16,0,GNS,Glycosaminoglycan degradation_Metabolic pathways_Lysosome_,ko00531_ko01100_ko04142_
K01138,0,-0.007384479019681867,0.09351349882492971,K01138,_,_
K01139,0,0,0,spoT,Purine metabolism_,ko00230_
K01141,0,0,0,"sbcB, exoI",Mismatch repair_,ko03430_
K01142,0,0,0,"E3.1.11.2, xthA",Base excision repair_,ko03410_
K01144,0,0,2.7755575615628914e-17,E3.1.11.5,_,_
K01146,0,0,0,xni,_,_
K01147,0,0,0,rnb,_,_
K01150,0,0,0,endA,_,_
K01151,0,-1.1102230246251565e-16,2.7755575615628914e-17,nfo,Base excision repair_,ko03410_
K01153,0,0,0,hsdR,_,_
K01154,0,0,0,hsdS,_,_
K01155,0,-0.41007640366509124,0.2570231519535525,E3.1.21.4,_,_
K01156,0,-0.08063700010389653,0,res,_,_
K01157,0,-0.1492451965639759,0.17589879086116794,NA,NA,NA
K01159,0,0,0,ruvC,Homologous recombination_,ko03440_
K01163,0,-0.3989206290020271,0.1663411537711276,K01163,_,_
K01167,0,0,0,E3.1.27.3,_,_
K01169,0,0,0,rna,_,_
K01173,0,0,0,ENDOG,Apoptosis_,ko04210_
K01174,0,0,0,nuc,_,_
K01175,0,-0.14352370864707606,0,ybfF,_,_
K01176,0,0,0.5005007512521914,"AMY, amyA, malS",Starch and sucrose metabolism_Metabolic pathways_Carbohydrate digestion and absorption_,ko00500_ko01100_ko04973_
K01178,0,0,0,SGA1,Starch and sucrose metabolism_Metabolic pathways_,ko00500_ko01100_
K01179,0,0,0.04792723810430735,E3.2.1.4,Starch and sucrose metabolism_Metabolic pathways_,ko00500_ko01100_
K01181,0,0,0.08524724751300528,"E3.2.1.8, xynA",_,_
K01182,0,-0.20980182548361054,0.0072166121174823405,"IMA, malL",Galactose metabolism_Starch and sucrose metabolism_Metabolic pathways_,ko00052_ko00500_ko01100_
K01183,0,0,0,E3.2.1.14,Amino sugar and nucleotide sugar metabolism_Metabolic pathways_,ko00520_ko01100_
K01184,0,0,0,E3.2.1.15,Pentose and glucuronate interconversions_Metabolic pathways_,ko00040_ko01100_
K01185,0,0,0,E3.2.1.17,_,_
K01186,0,-0.05785680875541921,0,NEU1,Other glycan degradation_Sphingolipid metabolism_Lysosome_,ko00511_ko00600_ko04142_
K01187,0,-0.012058363442346398,0,malZ,Galactose metabolism_Starch and sucrose metabolism_Metabolic pathways_,ko00052_ko00500_ko01100_
K01188,0,0,0,E3.2.1.21,Cyanoamino acid metabolism_Starch and sucrose metabolism_Phenylpropanoid biosynthesis_Metabolic pathways_Biosynthesis of secondary metabolites_,ko00460_ko00500_ko00940_ko01100_ko01110_
K01190,0,-0.19787365876084087,1.1102230246251565e-16,lacZ,Galactose metabolism_Other glycan degradation_Sphingolipid metabolism_Metabolic pathways_,ko00052_ko00511_ko00600_ko01100_
K01191,0,0,2.7755575615628914e-17,MAN2C1,Other glycan degradation_,ko00511_
K01192,0,0,1.1102230246251565e-16,"E3.2.1.25, MANBA, manB",Other glycan degradation_Lysosome_,ko00511_ko04142_
K01193,0,0,0,"INV, sacA",Galactose metabolism_Starch and sucrose metabolism_Metabolic pathways_,ko00052_ko00500_ko01100_
K01194,0,0,0.006431174414159219,"TREH, treA, treF",Starch and sucrose metabolism_Metabolic pathways_,ko00500_ko01100_
K01195,0,-0.11051917520967433,1.1102230246251565e-16,"uidA, GUSB",Pentose and glucuronate interconversions_Glycosaminoglycan degradation_Porphyrin and chlorophyll metabolism_Flavone and flavonol biosynthesis_Drug metabolism - other enzymes_Metabolic pathways_Biosynthesis of secondary metabolites_Lysosome_,ko00040_ko00531_ko00860_ko00944_ko00983_ko01100_ko01110_ko04142_
K01198,0,-0.06402309182712114,0.1679871388486758,xynB,Amino sugar and nucleotide sugar metabolism_Metabolic pathways_,ko00520_ko01100_
K01199,0,-0.01194350008928452,0,EGLC,Starch and sucrose metabolism_,ko00500_
K01201,0,0,0,"GBA, srfJ",Other glycan degradation_Sphingolipid metabolism_Metabolic pathways_Lysosome_,ko00511_ko00600_ko01100_ko04142_
K01206,0,0,0,FUCA,Other glycan degradation_,ko00511_
K01207,0,0,0,nagZ,Amino sugar and nucleotide sugar metabolism_Glycosaminoglycan degradation_Metabolic pathways_beta-Lactam resistance_,ko00520_ko00531_ko01100_ko01501_
K01208,0,0,0,"cd, ma, nplT",Starch and sucrose metabolism_Metabolic pathways_,ko00500_ko01100_
K01209,0,-2.7755575615628914e-17,0,abfA,Amino sugar and nucleotide sugar metabolism_,ko00520_
K01212,0,-0.2389105569379118,0.022495622548275168,"sacC, levB",Starch and sucrose metabolism_,ko00500_
K01214,0,0,0,"ISA, treX",Starch and sucrose metabolism_Metabolic pathways_Biosynthesis of secondary metabolites_,ko00500_ko01100_ko01110_
K01215,0,-0.011417138829262125,1.1102230246251565e-16,dexB,_,_
K01220,0,-0.4624825079538408,1.1102230246251565e-16,"E3.2.1.85, lacG",Galactose metabolism_Metabolic pathways_,ko00052_ko01100_
K01223,0,-0.21439198292840916,0.09754056472262601,"E3.2.1.86B, bglA",Glycolysis / Gluconeogenesis_Starch and sucrose metabolism_,ko00010_ko00500_
K01224,0,-0.21093788099844268,0.05255504990890125,E3.2.1.89,_,_
K01226,0,0,0,treC,Starch and sucrose metabolism_,ko00500_
K01227,0,0,1.1102230246251565e-16,E3.2.1.96,Other glycan degradation_,ko00511_
K01232,0,-0.3879950765370124,0.08442554482185963,glvA,Starch and sucrose metabolism_,ko00500_
K01234,0,-0.22858211855962546,0.08638108733909614,NA,NA,NA
K01235,0,0,1.1102230246251565e-16,aguA,_,_
K01236,0,0,0,"treZ, glgZ",Starch and sucrose metabolism_Metabolic pathways_Biosynthesis of secondary metabolites_,ko00500_ko01100_ko01110_
K01238,0,0,0,SUN,_,_
K01239,0,0,0,iunH,Purine metabolism_Nicotinate and nicotinamide metabolism_Metabolic pathways_,ko00230_ko00760_ko01100_
K01241,0,0,0,amn,Purine metabolism_,ko00230_
K01243,0,0,0,"mtnN, mtn, pfs",Cysteine and methionine metabolism_Metabolic pathways_Biosynthesis of amino acids_,ko00270_ko01100_ko01230_
K01246,0,0,0,tag,Base excision repair_,ko03410_
K01247,0,0,0,alkA,Base excision repair_,ko03410_
K01249,0,0,0,NA,NA,NA
K01251,0,0,0,"E3.3.1.1, ahcY",Cysteine and methionine metabolism_Metabolic pathways_,ko00270_ko01100_
K01252,0,0,0,"entB, dhbB, vibB, mxcF",Biosynthesis of siderophore group nonribosomal peptides_Biosynthesis of secondary metabolites_Biosynthesis of antibiotics_,ko01053_ko01110_ko01130_
K01253,0,0,0,EPHX1,Metabolism of xenobiotics by cytochrome P450_Bile secretion_Chemical carcinogenesis_,ko00980_ko04976_ko05204_
K01255,0,0,0,"CARP, pepA",Glutathione metabolism_Metabolic pathways_,ko00480_ko01100_
K01256,0,0,0.013888645918645692,pepN,Glutathione metabolism_Metabolic pathways_,ko00480_ko01100_
K01258,0,-0.10559841373310813,0,pepT,_,_
K01259,0,0,0,pip,Arginine and proline metabolism_,ko00330_
K01261,0,0,0,pepA,_,_
K01262,0,0,0,pepP,_,_
K01263,0,0,0,E3.4.11.14,_,_
K01264,0,0,0,APE3,_,_
K01265,0,0,0,map,_,_
K01266,0,0,0,"dmpA, dap",_,_
K01267,0,-0.40071720177159376,0.093592117077884035,DNPEP,_,_
K01269,0,0,0,E3.4.11.-,_,_
K01270,0,-0.320072345842438,1.1102230246251565e-16,pepD,Glutathione metabolism_Metabolic pathways_,ko00480_ko01100_
K01271,0,0,0.014106037371842255,pepQ,_,_
K01273,0,0,0,DPEP,_,_
K01274,0,-0.3686703802829752,0.3195933807357569,E3.4.13.-,_,_
K01277,0,0,0.019474494859183504,DPP3,_,_
K01278,0,0,0,"DPP4, CD26",Protein digestion and absorption_,ko04974_
K01281,0,-0.07718065090423461,0,pepX,_,_
K01283,0,0,0,"ACE, CD143",Renin-angiotensin system_Renin secretion_Chagas disease (American trypanosomiasis)_Hypertrophic cardiomyopathy (HCM)_,ko04614_ko04924_ko05142_ko05410_
K01284,0,0,0.16861378302045738,dcp,_,_
K01286,0,-0.10850782183146157,0,E3.4.16.4,_,_
K01295,0,0,0,cpg,_,_
K01297,0,0,0,ldcA,_,_
K01299,0,-0.017180962525468628,1.1102230246251565e-16,E3.4.17.19,_,_
K01301,0,0,0,NAALAD,_,_
K01303,0,-0.00687621482348945,0.07553579520965466,APEH,_,_
K01304,0,0,0,pcp,_,_
K01308,0,-0.13970999656998956,0.34482319525895966,yqgT,_,_
K01322,0,-2.7755575615628914e-17,0,PREP,Renin-angiotensin system_,ko04614_
K01338,0,0,0,lon,Cell cycle - Caulobacter_,ko04112_
K01342,0,0,0,aprE,Quorum sensing_,ko02024_
K01347,0,0,0,iga,_,_
K01354,0,0,0,ptrB,Chagas disease (American trypanosomiasis)_African trypanosomiasis_,ko05142_ko05143_
K01355,0,0,0,ompT,_,_
K01356,0,0,0,lexA,_,_
K01358,0,0,0,"clpP, CLPP",Cell cycle - Caulobacter_Longevity regulating pathway - worm_,ko04112_ko04212_
K01361,0,0,0,E3.4.21.96,_,_
K01362,0,0,0,OVCH,_,_
K01372,0,0,0.062404146104896516,"BLMH, pepC",_,_
K01390,0,0,0.11903963644695276,iga,_,_
K01392,0,0,0,THOP1,Renin-angiotensin system_African trypanosomiasis_,ko04614_ko05143_
K01401,0,0,5.184168843259951e-4,aur,Cationic antimicrobial peptide (CAMP) resistance_Staphylococcus aureus infection_,ko01503_ko05150_
K01406,0,0,0,prtC,Cationic antimicrobial peptide (CAMP) resistance_,ko01503_
K01407,0,0,0,ptrA,_,_
K01409,0,0,0,"KAE1, tsaD, QRI7",_,_
K01412,0,0,0,"PMPCA, MAS2",_,_
K01414,0,0,0,prlC,_,_
K01415,0,0,0,ECE,_,_
K01417,0,0,0,MEP,_,_
K01419,0,0,0,"hslV, clpQ",_,_
K01420,0,0,0,fnr,_,_
K01421,0,-0.0976917773839424,0.0019970157944402406,yhgE,_,_
K01422,0,0,2.7755575615628914e-17,AXL1,_,_
K01423,0,0,0,NA,NA,NA
K01424,0,0,0,"E3.5.1.1, ansA, ansB","Alanine, aspartate and glutamate metabolism_Cyanoamino acid metabolism_Metabolic pathways_Biosynthesis of secondary metabolites_",ko00250_ko00460_ko01100_ko01110_
K01425,0,0,0.0014770147445963347,"glsA, GLS","Arginine biosynthesis_Alanine, aspartate and glutamate metabolism_D-Glutamine and D-glutamate metabolism_Metabolic pathways_Glutamatergic synapse_GABAergic synapse_Proximal tubule bicarbonate reclamation_MicroRNAs in cancer_Central carbon metabolism in cancer_",ko00220_ko00250_ko00471_ko01100_ko04724_ko04727_ko04964_ko05206_ko05230_
K01426,0,0,0,"E3.5.1.4, amiE",Arginine and proline metabolism_Phenylalanine metabolism_Tryptophan metabolism_Aminobenzoate degradation_Styrene degradation_Microbial metabolism in diverse environments_,ko00330_ko00360_ko00380_ko00627_ko00643_ko01120_
K01428,0,0,0,ureC,Arginine biosynthesis_Purine metabolism_Atrazine degradation_Metabolic pathways_Microbial metabolism in diverse environments_Epithelial cell signaling in Helicobacter pylori infection_,ko00220_ko00230_ko00791_ko01100_ko01120_ko05120_
K01429,0,0,0,ureB,Arginine biosynthesis_Purine metabolism_Atrazine degradation_Metabolic pathways_Microbial metabolism in diverse environments_,ko00220_ko00230_ko00791_ko01100_ko01120_
K01430,0,0,0,ureA,Arginine biosynthesis_Purine metabolism_Atrazine degradation_Metabolic pathways_Microbial metabolism in diverse environments_,ko00220_ko00230_ko00791_ko01100_ko01120_
K01431,0,0,0,"UPB1, pydC",Pyrimidine metabolism_beta-Alanine metabolism_Pantothenate and CoA biosynthesis_Drug metabolism - other enzymes_Metabolic pathways_,ko00240_ko00410_ko00770_ko00983_ko01100_
K01433,0,0,0,purU,Glyoxylate and dicarboxylate metabolism_One carbon pool by folate_,ko00630_ko00670_
K01434,0,0,0,E3.5.1.11,Penicillin and cephalosporin biosynthesis_Biosynthesis of antibiotics_,ko00311_ko01130_
K01436,0,0,0,K01436,_,_
K01437,0,0,0,"ASPA, aspA","Alanine, aspartate and glutamate metabolism_Histidine metabolism_Metabolic pathways_",ko00250_ko00340_ko01100_
K01438,0,0,0,argE,Arginine biosynthesis_Metabolic pathways_Biosynthesis of secondary metabolites_Biosynthesis of antibiotics_2-Oxocarboxylic acid metabolism_Biosynthesis of amino acids_,ko00220_ko01100_ko01110_ko01130_ko01210_ko01230_
K01439,0,0,0,dapE,Lysine biosynthesis_Metabolic pathways_Microbial metabolism in diverse environments_Biosynthesis of amino acids_,ko00300_ko01100_ko01120_ko01230_
K01442,0,0,0.13546096449186423,E3.5.1.24,Primary bile acid biosynthesis_Secondary bile acid biosynthesis_Metabolic pathways_,ko00120_ko00121_ko01100_
K01443,0,0,0,"nagA, AMDHD2",Amino sugar and nucleotide sugar metabolism_Biosynthesis of antibiotics_,ko00520_ko01130_
K01444,0,0,0,"AGA, aspG",Other glycan degradation_Lysosome_,ko00511_ko04142_
K01447,0,-0.1657465991957318,0.27307912428285525,xlyAB,_,_
K01448,0,0,0,amiABC,Cationic antimicrobial peptide (CAMP) resistance_,ko01503_
K01449,0,-0.02853552972018511,0.05648862558645398,"cwlJ, sleB",_,_
K01451,0,0,0,hipO,Phenylalanine metabolism_,ko00360_
K01452,0,0,0,E3.5.1.41,Amino sugar and nucleotide sugar metabolism_Metabolic pathways_,ko00520_ko01100_
K01453,0,0,0,nylB,Caprolactam degradation_Microbial metabolism in diverse environments_,ko00930_ko01120_
K01454,0,0,0,NA,NA,NA
K01455,0,0,0,E3.5.1.49,Cyanoamino acid metabolism_Glyoxylate and dicarboxylate metabolism_Nitrogen metabolism_Carbon metabolism_,ko00460_ko00630_ko00910_ko01200_
K01457,0,0,0.028309408855399565,atzF,Arginine biosynthesis_Atrazine degradation_Metabolic pathways_Microbial metabolism in diverse environments_,ko00220_ko00791_ko01100_ko01120_
K01458,0,0,0,hutG,Histidine metabolism_Glyoxylate and dicarboxylate metabolism_,ko00340_ko00630_
K01459,0,0,0,E3.5.1.77,_,_
K01462,0,0,0,"PDF, def",_,_
K01463,0,0,0,bshB1,_,_
K01464,0,-0.016236416088002928,0.08942508310500338,"DPYS, dht, hydA",Pyrimidine metabolism_beta-Alanine metabolism_Pantothenate and CoA biosynthesis_Drug metabolism - other enzymes_Metabolic pathways_,ko00240_ko00410_ko00770_ko00983_ko01100_
K01465,0,0,0,"URA4, pyrC",Pyrimidine metabolism_Metabolic pathways_,ko00240_ko01100_
K01466,0,0,0,allB,Purine metabolism_Metabolic pathways_Microbial metabolism in diverse environments_,ko00230_ko01100_ko01120_
K01467,0,0,0,ampC,beta-Lactam resistance_Two-component system_,ko01501_ko02020_
K01468,0,0,0,"hutI, AMDHD1",Histidine metabolism_Metabolic pathways_,ko00340_ko01100_
K01469,0,0,0,"OPLAH, OXP1, oplAH",Glutathione metabolism_,ko00480_
K01470,0,-6.579462552802062e-4,0,E3.5.2.10,Arginine and proline metabolism_,ko00330_
K01471,0,0,0,nylA,Caprolactam degradation_Microbial metabolism in diverse environments_,ko00930_ko01120_
K01473,0,0,0,hyuA,Arginine and proline metabolism_Metabolic pathways_,ko00330_ko01100_
K01474,0,0,0.07199546796131304,hyuB,Arginine and proline metabolism_Metabolic pathways_,ko00330_ko01100_
K01476,0,0,0,"E3.5.3.1, rocF, arg",Arginine biosynthesis_Arginine and proline metabolism_Metabolic pathways_Biosynthesis of secondary metabolites_Biosynthesis of antibiotics_Biosynthesis of amino acids_Amoebiasis_,ko00220_ko00330_ko01100_ko01110_ko01130_ko01230_ko05146_
K01477,0,0,0,"alc, ALLC",Purine metabolism_Metabolic pathways_Microbial metabolism in diverse environments_,ko00230_ko01100_ko01120_
K01478,0,0,1.1102230246251565e-16,arcA,Arginine biosynthesis_Metabolic pathways_Biosynthesis of secondary metabolites_Biosynthesis of antibiotics_,ko00220_ko01100_ko01110_ko01130_
K01479,0,0,0,hutG,Histidine metabolism_Metabolic pathways_,ko00340_ko01100_
K01480,0,0,0,speB,Arginine and proline metabolism_Metabolic pathways_,ko00330_ko01100_
K01482,0,0,0,"DDAH, ddaH",_,_
K01483,0,0,0,allA,Purine metabolism_Metabolic pathways_,ko00230_ko01100_
K01484,0,-0.005550298406835158,0,astB,Arginine and proline metabolism_Metabolic pathways_,ko00330_ko01100_
K01485,0,0,0,codA,Pyrimidine metabolism_Arginine and proline metabolism_Metabolic pathways_,ko00240_ko00330_ko01100_
K01486,0,-0.1833858970674702,0,ade,Purine metabolism_Metabolic pathways_,ko00230_ko01100_
K01487,0,0,0,"E3.5.4.3, guaD",Purine metabolism_Metabolic pathways_,ko00230_ko01100_
K01488,0,0,0,"add, ADA",Purine metabolism_Metabolic pathways_Primary immunodeficiency_,ko00230_ko01100_ko05340_
K01489,0,0,0,"cdd, CDA",Pyrimidine metabolism_Drug metabolism - other enzymes_Metabolic pathways_,ko00240_ko00983_ko01100_
K01491,0,0,0,folD,One carbon pool by folate_Carbon fixation pathways in prokaryotes_Metabolic pathways_Microbial metabolism in diverse environments_Carbon metabolism_,ko00670_ko00720_ko01100_ko01120_ko01200_
K01493,0,-1.1102230246251565e-16,0.005464717961128749,comEB,Pyrimidine metabolism_Metabolic pathways_,ko00240_ko01100_
K01494,0,0,0,dcd,Pyrimidine metabolism_Metabolic pathways_,ko00240_ko01100_
K01495,0,0,0,"GCH1, folE",Folate biosynthesis_Metabolic pathways_,ko00790_ko01100_
K01496,0,0,0,hisI,Histidine metabolism_Metabolic pathways_Biosynthesis of secondary metabolites_Biosynthesis of amino acids_,ko00340_ko01100_ko01110_ko01230_
K01497,0,0,0,"ribA, RIB1",Riboflavin metabolism_Folate biosynthesis_Metabolic pathways_Biosynthesis of secondary metabolites_Quorum sensing_,ko00740_ko00790_ko01100_ko01110_ko02024_
K01499,0,-0.5005007512521915,0.0690384456396477,mch,Methane metabolism_Metabolic pathways_Microbial metabolism in diverse environments_Carbon metabolism_,ko00680_ko01100_ko01120_ko01200_
K01500,0,0,0,NA,NA,NA
K01501,0,-0.46809200408649787,0,E3.5.5.1,Tryptophan metabolism_Cyanoamino acid metabolism_Aminobenzoate degradation_Styrene degradation_Nitrogen metabolism_Microbial metabolism in diverse environments_,ko00380_ko00460_ko00627_ko00643_ko00910_ko01120_
K01502,0,0,0,E3.5.5.7,Styrene degradation_Microbial metabolism in diverse environments_,ko00643_ko01120_
K01503,0,0,0,NA,NA,NA
K01504,0,0,0,NA,NA,NA
K01505,0,0,0,E3.5.99.7,Cysteine and methionine metabolism_,ko00270_
K01506,0,0,0,NA,NA,NA
K01507,0,0,0,ppa,Oxidative phosphorylation_,ko00190_
K01512,0,0,0,acyP,Pyruvate metabolism_Aminobenzoate degradation_Microbial metabolism in diverse environments_,ko00620_ko00627_ko01120_
K01514,0,0,0,"PRUNE, PPX1",Purine metabolism_,ko00230_
K01515,0,0,0,nudF,Purine metabolism_,ko00230_
K01516,0,-0.032375365740805524,0,NA,NA,NA
K01518,0,-0.008615261503085697,0,NUDT2,Purine metabolism_Pyrimidine metabolism_,ko00230_ko00240_
K01520,0,-0.006923321835921868,0,"dut, DUT",Pyrimidine metabolism_Metabolic pathways_,ko00240_ko01100_
K01521,0,0,0,cdh,Glycerophospholipid metabolism_Biosynthesis of secondary metabolites_,ko00564_ko01110_
K01523,0,-2.7755575615628914e-17,0,hisE,Histidine metabolism_Metabolic pathways_Biosynthesis of secondary metabolites_Biosynthesis of amino acids_,ko00340_ko01100_ko01110_ko01230_
K01524,0,0,0,ppx-gppA,Purine metabolism_,ko00230_
K01525,0,0,0,apaH,Purine metabolism_,ko00230_
K01529,0,-2.7755575615628914e-17,0,NA,NA,NA
K01531,0,-0.07381256040595541,0.23498962963328562,"mgtA, mgtB",_,_
K01533,0,0,0,copB,_,_
K01534,0,0,0,zntA,_,_
K01535,0,0,0,"PMA1, PMA2",Oxidative phosphorylation_,ko00190_
K01537,0,0,0,E3.6.3.8,_,_
K01541,0,0,2.7755575615628914e-17,E3.6.3.10,Oxidative phosphorylation_,ko00190_
K01546,0,0,0,kdpA,Two-component system_,ko02020_
K01547,0,0,0,kdpB,Two-component system_,ko02020_
K01548,0,0,0,kdpC,Two-component system_,ko02020_
K01551,0,0,0,"arsA, ASNA1, GET3",_,_
K01552,0,0,0,NA,NA,NA
K01554,0,0,0,NA,NA,NA
K01555,0,0,0,"FAH, fahA",Tyrosine metabolism_Styrene degradation_Metabolic pathways_Microbial metabolism in diverse environments_,ko00350_ko00643_ko01100_ko01120_
K01556,0,0,0,"KYNU, kynU",Tryptophan metabolism_Metabolic pathways_,ko00380_ko01100_
K01557,0,0,0,FAHD1,Tyrosine metabolism_Metabolic pathways_Microbial metabolism in diverse environments_,ko00350_ko01100_ko01120_
